Commit hash,Changed targets
d012d35f0659befe5fa78907b4bb65c37a5662ec,com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration
58c3573f0491788a163ff4dd9c997ed558d46324,com.google.javascript.jscomp.Compiler
9b3b23278d1027581391ed905b56708d95c21497,com.google.javascript.jscomp.ijs.PotentialDeclaration
6b701b6363b751a032e3882d644c78ee9d0c3453,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.FileAwareWarningsGuard; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.ijs.CheckTypeSummaryWarningsGuard; com.google.javascript.jscomp.ijs.CheckIjsWarningsGuard
8f8b4b0a112eebc83d3c08e0d2166024d0d84012,com.google.javascript.jscomp.RewriteAsyncFunctions
c45d5e6189a329d55c775f7d58c7095fb4e5df09,com.google.javascript.jscomp.FlowSensitiveInlineVariables; com.google.javascript.jscomp.MaybeReachingVariableUse
97470543099b00efc93fe88b058d79b605a3ddcf,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeValidator
0936f7cba7eda136b85569194b45e837abce479c,com.google.javascript.jscomp.ijs.ConvertToTypedInterface; com.google.javascript.jscomp.ijs.PotentialDeclaration; com.google.javascript.rhino.IR
cd22079fd65b57995352b92695f1a1ad60145012,com.google.javascript.jscomp.ExpressionDecomposer; com.google.javascript.jscomp.FunctionInjector
622e2e4bbe26fd51c2cd0d3929a1b469e3c21972,com.google.javascript.jscomp.MaybeReachingVariableUse
849c10e577c07b6b51472f493fca49625f6a0ff4,com.google.javascript.jscomp.PeepholeFoldConstants
8a603c8210a3f6d5603389f6728419dbf7dc2c42,com.google.javascript.jscomp.InlineAliases
47b7a9756319efaefa056571b71cc662865d4826,com.google.javascript.jscomp.FlowSensitiveInlineVariables; com.google.javascript.jscomp.MustBeReachingVariableDef
4b3b2b3533600799824acad2a6fbbe1b40e4b522,com.google.debugging.sourcemap.SourceMapObjectParserJs
f793585ea70ffb3cc4a4f8e2b9139094bbefdbaa,com.google.javascript.jscomp.RhinoErrorReporter; com.google.javascript.jscomp.parsing.IRFactory
45c4b0bc60c13cb6d8525a173fd7b4ed79a2a597,com.google.javascript.jscomp.parsing.IRFactory
79deb15554ae0903b21fa9dc94746a879ae8ef12,com.google.javascript.jscomp.AbstractVar; com.google.javascript.jscomp.ScopedName
6abb76d01b678e4df62a5a79f773747bf5c3bf2a,com.google.javascript.jscomp.StatementFusion
3cf8be854b030fbd51bb07ebfce2937228f0db6f,com.google.javascript.jscomp.RemoveUnusedCode
7560292ec2e44804e454df0c38cb112691301a71,com.google.javascript.jscomp.EarlyEs6ToEs3Converter
6797f5b2932c4dcdc12a3d4f9580d7fb9ae4bbf8,com.google.javascript.jscomp.ScopedAliases
45d6df9e2858f1713767768f6f2ea97a4639a665,com.google.javascript.refactoring.SuggestedFix
b21a0bab1f5e87455f020081ae0a9fd302b4dbf7,com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.jstype.JSTypeRegistry
c340e6160ebb4a82e993875b68daa4b9aafbb92d,com.google.javascript.jscomp.ImplicitNullabilityCheck
dc12d143fbed5f7fe2472899763ee2a63bafd594,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator
465403dcb54522a763acdab0ff7fee7c03b0f341,com.google.javascript.jscomp.CompilerOptions
ad16f4b6502fede20d551f5103bbaef74bcb414c,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator
50b689fc1018cf05038e28b4dffc76203976e426,com.google.javascript.jscomp.SymbolTable
7dc5f040800b89e406beec1c35c380e43239c910,com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.jstype.JSTypeRegistry
996b562c243f2bbfe1f89001cef4154026c24255,com.google.javascript.jscomp.VarCheck
e97a14b9922fc999217620e2c728ac5f7e16dd8c,com.google.javascript.jscomp.TypedScope
a56b718b7417987eacc5243d5ec3d04c2f133204,com.google.javascript.refactoring.ErrorToFixMapper; com.google.javascript.refactoring.SuggestedFix
80ee3a45bf8033c9f12324a28014a6a37b0c710b,com.google.javascript.jscomp.SourceMapResolver
dbda9765cbae3e8d5c498d7af17c2f1a8e328985,com.google.javascript.jscomp.Compiler
11b17b63abe246f61e5b503bc578c79042fb5cb9,com.google.javascript.jscomp.NodeTraversal
2c5bae63aa7f7868bb968392c2dd344bf0ff54e9,com.google.javascript.jscomp.TypeValidator; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.ObjectType
80db88f031b83d5184bd443b7953411390e7b15b,com.google.javascript.jscomp.Linter; com.google.javascript.refactoring.FixingErrorManager
7877ea0feb9b3577ed5a34447fd3c253df76b458,com.google.javascript.jscomp.ExpressionDecomposer
94fa3a8c5fb125059770bc8fbbcdbb706126e407,com.google.javascript.jscomp.lint.CheckRedundantNullabilityModifier
3d7a36faff2aebaf7afe6cc08a279d2ae0227a5e,com.google.javascript.jscomp.parsing.parser.FeatureSet
fbd31967e6ade5b52c296442d58421ff9ed75b41,com.google.javascript.jscomp.CheckMissingAndExtraRequires; com.google.javascript.jscomp.ClosureCheckModule; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CompilerInput; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.FindModuleDependencies; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.deps.JsFileParser; com.google.javascript.jscomp.gwt.client.JsfileParser
2895654cfca6ab2f69fc499894b7ab2c4a65928a,com.google.javascript.jscomp.CheckMissingAndExtraRequires; com.google.javascript.jscomp.ClosureCheckModule; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CompilerInput; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.FindModuleDependencies; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.deps.JsFileParser; com.google.javascript.jscomp.gwt.client.JsfileParser
d06f0f0525999140c862c41383221cfab55053b7,com.google.javascript.jscomp.RescopeGlobalSymbols
4ccb965fcea4d797b81c595005126e5a3bf0c942,com.google.javascript.jscomp.ControlFlowAnalysis
769e4a59ba785343bfc34e617ebedcb14ce7f22c,com.google.javascript.rhino.Node
38c5d06b58e902ecd756830926373a9dd061d5ab,com.google.javascript.jscomp.CheckMissingReturn
4a4f68a4a3c7141c47ada08cead5b739632c0699,com.google.javascript.jscomp.ExpressionDecomposer
32f4e769ca1913fa5e85b6e250317569c72b2b82,com.google.javascript.jscomp.parsing.parser.Parser
b20d7c6dacc6d17eb3c456fa1412ff05bf994fe9,com.google.javascript.jscomp.DeadPropertyAssignmentElimination
562a178c15c7cb4f6f616dc0fe2abda3ef084961,com.google.javascript.jscomp.CheckMissingAndExtraRequires; com.google.javascript.jscomp.ClosureCheckModule; com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.CompilerInput; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.FindModuleDependencies; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.deps.JsFileParser; com.google.javascript.jscomp.gwt.client.JsfileParser
5637909312a79264db2aa0ac6a60ada8a503856e,com.google.javascript.jscomp.AbstractScope
8d127c974009f0de3fd52f7096a6dcbd84650885,com.google.javascript.rhino.jstype.FunctionType
c0f1de6c829a6ccbb642b804b34d4016f41620e6,com.google.javascript.jscomp.PeepholeFoldConstants
f12e60b98316e45658c7b7b550366bd571b88010,com.google.javascript.jscomp.TypeInference
ce1ca4dfdcf489a77ec769759559df8e118194ab,com.google.javascript.jscomp.Es6RewriteModules
64a2db15b4396efedfbe5c9bd15a3527f33cea7f,com.google.javascript.refactoring.SuggestedFix
3771e341fbd77ee18f6e25ef9d6d1e027cca6b97,com.google.javascript.jscomp.NodeTraversal
751e10a913689b1aa05fe330cf33b1aa894775fd,com.google.javascript.jscomp.TypeInference
1ca0ebc7c5b0009aed4730f4c095239e00e9a52f,com.google.javascript.jscomp.CodeGenerator
f692fbb86dd76580416e8e81775c3cdc93d677a3,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.Es6RewriteGenerators
017de972974eb2e9c8a0cc96f4317746d911c6f2,com.google.javascript.jscomp.TypeCheck
673326e76c38969ee26d1b6521b1d8844c6a7977,com.google.javascript.jscomp.Reference
da4146069c62af63fc9208352edbc03a25145c66,com.google.javascript.jscomp.TypedScopeCreator
6df0ee14bab91ba3182c926d42c53b7ed8d169a0,com.google.javascript.jscomp.DeclaredGlobalExternsOnWindow
3b5550720eb5b7220cdf5bd517411a1f5026186d,com.google.javascript.jscomp.DeclaredGlobalExternsOnWindow
8124f66ab308534eb62042fa68d17da68e78a230,com.google.javascript.jscomp.EarlyEs6ToEs3Converter
8616f1756579f1e73328c9b8b8ef0a57adcc683d,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeValidator
f3bc96d9ebc296ee79fa1f4c8051f8db5d51f709,com.google.javascript.jscomp.DeclaredGlobalExternsOnWindow
20f9ffdc0819a158daf98b15ee34786f844d3fae,com.google.javascript.jscomp.Es6RewriteGenerators
1873d4ad9ead615118d6d5ab88543d5f44217e3c,com.google.javascript.jscomp.ConformanceRules; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.rhino.Node
627f90f54952f0601bef6d5057675fd196d46a6b,com.google.javascript.jscomp.DeadPropertyAssignmentElimination; com.google.javascript.jscomp.NodeUtil
1695a4496f1b82c7c184e6f4fd77863053300220,com.google.javascript.jscomp.LinkedFlowScope; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter; com.google.javascript.jscomp.type.ClosureReverseAbstractInterpreter; com.google.javascript.jscomp.type.FlowScope; com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter
05e1d089a818ff2b919f12efb184d1b37eead130,com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.UnionType
78d8c5f65d204d847fcf55c67a46270c46f2e313,com.google.javascript.rhino.jstype.PrototypeObjectType
bb183bda986cbf67f8f852f6d543d4d3b538cf88,com.google.javascript.jscomp.AmbiguateProperties; com.google.javascript.jscomp.CheckAccessControls; com.google.javascript.jscomp.ClosureCodingConvention; com.google.javascript.jscomp.ConformanceRules; com.google.javascript.jscomp.DevirtualizePrototypeMethods; com.google.javascript.jscomp.DisambiguateProperties; com.google.javascript.jscomp.InlineProperties; com.google.javascript.jscomp.InvalidatingTypes; com.google.javascript.jscomp.PureFunctionIdentifier; com.google.javascript.jscomp.RemoveUnusedPolyfills; com.google.javascript.jscomp.ReplaceStrings; com.google.javascript.jscomp.TypeMatchingStrategy; com.google.javascript.jscomp.TypeMismatch; com.google.javascript.jscomp.TypeTransformation; com.google.javascript.jscomp.TypedCodeGenerator; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.lint.CheckArrayWithGoogObject; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.NamedType; com.google.javascript.rhino.jstype.NoObjectType; com.google.javascript.rhino.jstype.NoResolvedType; com.google.javascript.rhino.jstype.NoType; com.google.javascript.rhino.jstype.ObjectType; com.google.javascript.rhino.jstype.PrototypeObjectType; com.google.javascript.rhino.jstype.ProxyObjectType; com.google.javascript.rhino.jstype.TemplateType
9ea58a865acfe4011fba11081441357ce66dd222,com.google.javascript.rhino.jstype.ErrorFunctionType; com.google.javascript.rhino.jstype.FunctionBuilder; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSTypeRegistry; com.google.javascript.rhino.jstype.ModificationVisitor; com.google.javascript.rhino.jstype.NoObjectType; com.google.javascript.rhino.jstype.PrototypeObjectType
74d061695c2c7d12eafca7825d37ab0eb994f946,com.google.javascript.jscomp.GlobalNamespace
7d00895022cb0704edd8beeabeabdcb065c365c5,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TranspilationPasses
63a360b7d04077352ea96e243764acb0f57861c0,com.google.javascript.jscomp.TypedScopeCreator
b48f332e61de5365ccc76ee2127a77bf808d7eff,com.google.javascript.jscomp.FunctionTypeBuilder; com.google.javascript.jscomp.TypedScopeCreator
e583544bdc2acbdc8b78e675796079191d0799f6,com.google.javascript.jscomp.CompilerOptions
98ce2b893ae8e210f6f91c571025967f38f95643,com.google.javascript.jscomp.FunctionTypeBuilder
bd23bcb78bdcdd5f45354a6a48cac91938146560,com.google.javascript.jscomp.ModuleMetadata
41eb4ebd767e43239e3c24ffad8c974fe8e9c755,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.Es6RewriteModulesToCommonJsModules; com.google.javascript.jscomp.deps.BrowserModuleResolver; com.google.javascript.jscomp.deps.BrowserWithTransformedPrefixesModuleResolver; com.google.javascript.jscomp.deps.ModuleLoader; com.google.javascript.jscomp.deps.ModuleResolver; com.google.javascript.jscomp.deps.NodeModuleResolver; com.google.javascript.jscomp.deps.WebpackModuleResolver; com.google.javascript.jscomp.transpile.BaseTranspiler
89f323d2ee518e669a136ee754ae3e5999921e25,com.google.javascript.rhino.jstype.FunctionParamBuilder; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSTypeRegistry
0583a9627fc54287b18bf6b33d69bc4025c45ff7,com.google.javascript.jscomp.TypeCheck
b3146ab187540c5bdf3b24f8ebf6ddede7fd63c5,com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration
9acece490b1cb128fd78199598f77b09a2f59034,com.google.javascript.jscomp.NodeUtil
b7edfd998a6fd9e3d30690432fb57166816af521,com.google.javascript.rhino.jstype.FunctionType
b23a7f5d5ee573b27d86154cd9b65a73fdbd09c1,com.google.javascript.rhino.jstype.TemplatizedType
cdf8cba8a88cf8625e9a94993944fb379a195038,com.google.javascript.jscomp.CheckJSDoc; com.google.javascript.jscomp.Es6RewriteDestructuring; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.rhino.Node
f44ebb10995e5331f080bb7364c7c9d3d8975e9c,com.google.javascript.jscomp.parsing.IRFactory
82547816ac041a219841bb3e42d89110510099ac,com.google.javascript.jscomp.parsing.IRFactory
e6a6cbb5abc997941143e2764776a344c91b01cf,com.google.javascript.jscomp.Compiler
9cfa692f71edd187e8b5167c06cc54c51e95323a,com.google.javascript.jscomp.AbstractScope; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PureFunctionIdentifier
eb511ff1f32e262326fcada36ce057dded85afbc,com.google.javascript.jscomp.AstValidator; com.google.javascript.rhino.IR
a79c10be6d5f42bc93d8028bd78e431a63434ae6,com.google.javascript.jscomp.ProcessCommonJSModules
e6e67c469eec93018d45b397f0121d8eacd860dd,com.google.javascript.rhino.jstype.UnionType
55596f6c269f711f6006c12c004b36c8c2cae1e7,com.google.javascript.jscomp.AbstractScope; com.google.javascript.jscomp.FunctionTypeBuilder; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.jstype.JSTypeRegistry
a07d0e2845bf3599a3204e5bf816f50d534cd7e8,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.Es6ConvertSuper; com.google.javascript.jscomp.Es6ConvertSuperConstructorCalls; com.google.javascript.jscomp.Es6ForOfConverter; com.google.javascript.jscomp.Es6NormalizeShorthandProperties; com.google.javascript.jscomp.Es6RewriteArrowFunction; com.google.javascript.jscomp.Es6RewriteBlockScopedDeclaration; com.google.javascript.jscomp.Es6RewriteBlockScopedFunctionDeclaration; com.google.javascript.jscomp.Es6RewriteClass; com.google.javascript.jscomp.Es6RewriteDestructuring; com.google.javascript.jscomp.Es6RewriteGenerators; com.google.javascript.jscomp.Es6RewriteRestAndSpread; com.google.javascript.jscomp.Es7RewriteExponentialOperator; com.google.javascript.jscomp.EsNextToEs8Converter; com.google.javascript.jscomp.LateEs6ToEs3Converter; com.google.javascript.jscomp.RewriteAsyncFunctions; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.parsing.parser.FeatureSet
63ad7f9325cbe5a3a3d6a5de57c13dc26a332943,com.google.javascript.rhino.jstype.UnionType
ce159e1760831ac820874d5e0d8b584c0f87bada,com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.NamedType
41409d72087af4c346107cebf5f04fc566b953d2,com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RewriteAsyncFunctions
cdf820eae1d6abf77aa6929c73392d4ee23c57fe,com.google.javascript.jscomp.CheckConstPrivateProperties
c0bed01bad1ae63f095930e1f6be238cb00a4c02,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.Es6RewriteDestructuring
6250a23fc5ac60b0a34b7a44e53dc6cfd5bb075d,com.google.javascript.jscomp.InferJSDocInfo
ad9860e7d017406e267b4eb4d591f5862f4b875d,com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.ScopeCreator; com.google.javascript.jscomp.TypedScopeCreator
38d3e87bfbca77ef2b811581bf655f1ce6b47e61,com.google.javascript.jscomp.CoalesceVariableNames
f37dba293d42d561db9a47f497c0a47bb9dd1f7e,com.google.javascript.jscomp.Es6RewriteDestructuring
349eb88821f47d4eee44a67eec6e750be702ed3a,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TypedScopeCreator
0958b86c12cac1e0340ab63f54d53dd3257249e3,com.google.javascript.jscomp.TypeCheck
e96894571330f548807c71d5fc6611b09dd16ff3,com.google.javascript.jscomp.TypeCheck; com.google.javascript.rhino.Node
e4ffc81c1a7f88e3ac7408214870cf1fcc9e0f3d,com.google.javascript.jscomp.TypedScopeCreator
4c293deea2d5dc2164f72c56270f858a748abc15,com.google.javascript.jscomp.DeadPropertyAssignmentElimination
f3ba6d64a68e7e60bffc60ebcb480d8f15b20cba,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TypedScopeCreator
f76817af1e3ae3d93ef38212afe5224e1262140c,com.google.javascript.jscomp.NodeUtil
3a84b436cb9f50739fd1a2bac1e2e18b703592c3,com.google.javascript.jscomp.TypeValidator
eb3d35544aaa1e9f3504bd868b8aff84a8d14d2d,com.google.javascript.jscomp.InferJSDocInfo
3681d4ddb64281a0e75e7f9e7e3450e40cb78d20,com.google.javascript.jscomp.CheckJSDoc; com.google.javascript.jscomp.parsing.IRFactory
ba681adc5b1787e5d4af14954c673b23b2e3a975,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.TypeInference
ae6a50470427856c914062cfa47277855dbe6635,com.google.javascript.jscomp.CodeGenerator
9f1c75593f5c2490dcdda91005c00c5ef88c9120,com.google.javascript.jscomp.TypeValidator
f2fd7262a392ebb7d3e4178756dc2c7ef179162d,com.google.javascript.jscomp.CommandLineRunner
0281ebdca423ac20088d7071cadd212b6f5950b0,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator
dc78c0bbdb96a43d9e882d2001ba2262c3ae4e00,com.google.javascript.jscomp.AccessControlUtils; com.google.javascript.jscomp.CheckAccessControls
215197803573f5d125811aaeea3b4946e0da3fc6,com.google.javascript.rhino.jstype.InstanceObjectType
ed42f9d33bac9f73d631f631f00b3c77d70823b4,com.google.javascript.jscomp.TypeCheck
6fc18b266c4ee1e6094db11be690242c64071e2a,com.google.javascript.jscomp.TypeCheck
d33179debf96b318a7229117c5a9e7176106b08d,com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.NamedType
a2c4a546868669eafcba19398a14346808cc2573,com.google.javascript.jscomp.Es6InjectRuntimeLibraries; com.google.javascript.jscomp.TranspilationPasses
aedf08aaa79be106588499b6ba4d67c92833f44b,com.google.javascript.jscomp.TypedScopeCreator
142c8d919e7189ab60d6d74f425cc0bff51debb0,com.google.javascript.jscomp.Es6InjectRuntimeLibraries; com.google.javascript.jscomp.TranspilationPasses
a42c63547fb9cbd05f4aac5f1db1eb2cd681afcc,com.google.javascript.jscomp.Es6InjectRuntimeLibraries
28fb95060cd607de3c8bde550908831705639ebf,com.google.javascript.jscomp.CheckGlobalNames; com.google.javascript.jscomp.GlobalNamespace
3497b2150442b47b9cbf60d2d266bae83ed1fafa,com.google.javascript.jscomp.Es6ForOfConverter; com.google.javascript.jscomp.Promises; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.JSTypeRegistry; com.google.javascript.rhino.jstype.ModificationVisitor; com.google.javascript.rhino.jstype.RecordType; com.google.javascript.rhino.jstype.UnionType; com.google.javascript.rhino.jstype.UnionTypeBuilder
ce3d3a25ce64d15e967cdc9e191072071872e8c7,com.google.javascript.jscomp.Es6RewriteClass; com.google.javascript.rhino.Node
61c293ca9dd1630809addd6a7e87b952a4d68847,com.google.javascript.jscomp.ConformanceRules
14dde272e3c7a5ddc4f138f00d95789b6a98e2a8,com.google.javascript.jscomp.TypedScopeCreator
334dad1d0ef2feccf53128bcdd9165b8b6ac68df,com.google.javascript.jscomp.CheckAccessControls
9b17382220087cee05e86da98b407b1edbb39e10,com.google.javascript.jscomp.FunctionTypeBuilder
aaf723c1dd1c05e74ff62a69722f6383470e05af,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.GlobalNamespace
cf36f6de8742c8f46b3f6bc46e3a8406e7502580,com.google.javascript.jscomp.TypedCodeGenerator
47cc7c5457538963feb4d3160b442cf6adff0a81,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeValidator
4aa1db6dcaab605b356133bf2005a12cada46ff0,com.google.javascript.jscomp.TypedScopeCreator
09dd7e384177bf28c0d9faaff27836b3209efee9,com.google.javascript.jscomp.FindExportableNodes
5413489a7999aae641b8b0f32409ab4b22a0c999,com.google.javascript.jscomp.CheckAccessControls
27c1d325f72f9106db93a6e992aa30bdb927af31,com.google.javascript.jscomp.PolymerBehaviorExtractor; com.google.javascript.jscomp.PolymerClassDefinition; com.google.javascript.jscomp.PolymerClassRewriter; com.google.javascript.jscomp.PolymerPassStaticUtils; com.google.javascript.jscomp.PolymerPassSuppressBehaviors
739189d54feb7523a33917dbb1b0d6cf996e554c,com.google.javascript.rhino.jstype.JSTypeRegistry
637b416a0c1201eefab620cffcdbc7008a7c8de5,com.google.javascript.jscomp.PolymerClassRewriter
32f57932e5a482a4d4ef743462266bfe71393920,com.google.javascript.jscomp.SortingErrorManager
f0e48784828a85a05f7a42e9f7a8c2dbb2b68824,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.GatherModuleMetadata; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.ModuleMetadataMap; com.google.javascript.jscomp.PassNames; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.gwt.client.JsfileParser
8d49bf8557d085330c0bba5abf1977969064386e,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.GatherModuleMetadata; com.google.javascript.jscomp.ModuleMetadataMap; com.google.javascript.jscomp.PassNames; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.gwt.client.JsfileParser
951c8557b44f4e84f05b3be1ea108a947b26c533,com.google.javascript.rhino.jstype.JSTypeRegistry
03cde058557e085667294b00b306c37ab83eabf7,com.google.javascript.jscomp.BasicErrorManager; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.PrintStreamErrorManager; com.google.javascript.jscomp.PrintStreamErrorReportGenerator; com.google.javascript.jscomp.SortingErrorManager
8b4b1dd1397528dc0ff01ca8ce66d644598f8151,com.google.javascript.jscomp.TypeCheck
3489f57d6a35fb394e3b7f08ff7e6ea49ccef9c2,com.google.javascript.jscomp.Es6ConvertSuper; com.google.javascript.jscomp.Es6ConvertSuperConstructorCalls; com.google.javascript.jscomp.Es6RewriteClass; com.google.javascript.rhino.Node
96ba1d78f44198a2a151e32a80a43efa3cebe0a6,com.google.javascript.jscomp.AbstractCompiler; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.ForwardingCompiler; com.google.javascript.jscomp.GatherModuleMetadata; com.google.javascript.jscomp.ModuleMetadata; com.google.javascript.jscomp.ModuleMetadataMap; com.google.javascript.jscomp.ModuleRenaming; com.google.javascript.jscomp.PassNames; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.gwt.client.JsfileParser
91dbb31cbf778c44b65c664e7f63ffcc9b6418c5,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.JSModule; com.google.javascript.jscomp.JSModuleGraph; com.google.javascript.jscomp.RecordFunctionInformation
309dba7b8e60d447bfab349ddb0089c16bac7865,com.google.javascript.jscomp.parsing.parser.Scanner
58253b1557c2060f2e431fe1dc8984923ad4683d,com.google.javascript.jscomp.parsing.parser.Scanner
f437ba8031446be1dc746768f171d28069662629,com.google.javascript.jscomp.GlobalNamespace
047cfdb9dbf0c243a5160562577be45e0d77c6c4,com.google.javascript.jscomp.SymbolTable
c0967e0e96e0088656154ee81fecf85b71915fb0,com.google.javascript.jscomp.TypedScopeCreator
85faf4ccf9da4a7d71b889cd5dcc6069d7f52875,com.google.javascript.rhino.jstype.TemplateTypeMap; com.google.javascript.rhino.jstype.TemplatizedType; com.google.javascript.rhino.jstype.UnionTypeBuilder
a11fbc60b15e1842026af9dc3bcd62cae3b97e27,com.google.javascript.jscomp.deps.DepsGenerator
5bec1109cf1991446e1d4d9857b0ab41ba320ee4,com.google.javascript.jscomp.Es6RewriteModules
4541bfc2074d550f13a183c96479ffb1485b807b,com.google.javascript.jscomp.parsing.JsDocInfoParser
a7c0bb5893068de7e3ac2f15506d2e53a5025bd3,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.TranspilationPasses; com.google.javascript.jscomp.parsing.parser.FeatureSet
9acca43391dfad0682ccb4ba4c464eba5f80dbb9,com.google.javascript.jscomp.ExportTestFunctions
bc360cb915a5be0f27e38794f0518d89514150a5,com.google.javascript.jscomp.Compiler
f233dc3cd10234a8f310d233f587ff29812c086d,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.CheckMissingGetCssName; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CrossModuleReferenceCollector; com.google.javascript.jscomp.Es6TemplateLiterals; com.google.javascript.jscomp.JsMessageVisitor; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.OptimizeReturns; com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.parsing.IRFactory
029922c885f765f6a9f5da16656e9f50af6e3612,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.CheckMissingGetCssName; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CrossModuleReferenceCollector; com.google.javascript.jscomp.Es6TemplateLiterals; com.google.javascript.jscomp.JsMessageVisitor; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.OptimizeReturns; com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.parsing.IRFactory
